date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-10-29,28721,28816,28969,30326,30396,29323,27706,25447,23534,22310,21497,20924,20760,21114,22440,24747,26186,26640,27044,27286,27430,27527,27774,28109
2015-10-30,28481,28747,28839,29979,30040,29028,27290,25124,23225,22067,21295,20693,20544,20882,22167,24378,25634,25888,26287,26627,26866,27031,27486,28030
2015-10-31,28482,28651,28745,29522,29375,28244,26716,25030,23227,21997,21077,20396,20349,20433,20824,21426,21551,22268,22932,23445,23920,24415,24875,25669
2015-11-01,26583,27387,27669,28171,27364,26369,25243,23924,22584,21708,20845,20090,19565,19452,19574,19743,19823,20275,21345,22288,22515,22859,23493,24115
2015-11-02,24888,25587,26231,28185,28380,27541,26368,24683,22838,21298,20770,20220,19921,19968,20576,22219,23975,25248,25869,26707,27050,27022,27046,27226
2015-11-03,26995,26879,27290,29441,29217,28257,27072,25209,23248,21520,20728,20061,19790,19914,20332,21811,23508,24328,24824,25317,24853,24899,25002,25245
2015-11-04,25426,25710,26527,28597,28767,28024,27002,25252,23250,21588,20606,20478,20149,20152,20454,21922,23844,24922,24799,24897,24954,24923,24862,24785
2015-11-05,24994,25426,26345,28700,29014,28330,27517,25807,23660,21930,21004,20851,20531,20536,21111,22586,24527,25477,25571,25574,25534,25324,25191,25278
2015-11-06,25468,25867,26647,28867,29114,28489,27455,25812,23966,22288,21568,21123,20987,20945,21532,22760,24704,25694,25732,25578,25573,25448,25301,25479
2015-11-07,25427,25790,26516,28469,28451,27694,26772,25487,24034,22471,21593,21047,20849,20628,20820,21285,21863,22231,22519,22508,22603,22544,22303,22230
2015-11-08,22530,23115,24083,26321,26537,25967,25165,24050,22627,21422,20710,20181,19722,19511,19690,20160,20548,20834,21360,21866,21910,22142,22280,22457
2015-11-09,22580,22927,24112,26670,26984,26503,25618,24160,22364,21005,20494,20031,19762,19700,20376,22074,24415,25144,25482,25808,26125,26288,26176,26155
2015-11-10,25965,25812,26768,29291,29404,28724,27656,25964,23781,21997,21155,20706,20266,20340,20822,22530,24471,25309,25288,25112,24978,24765,24684,24730
2015-11-11,24895,25360,26488,28985,29155,28563,27663,26137,24320,22591,21523,21170,20992,20989,21356,22519,24089,25063,25005,25011,24901,24786,24661,24728
2015-11-12,24952,25378,26445,28940,29148,28568,27696,26122,24294,22581,21679,21326,21082,21079,21547,23050,25310,26337,26044,25552,25350,25204,25154,25374
2015-11-13,25524,25798,26768,29087,29220,28623,27740,26223,24330,22548,21668,21121,20734,20695,21019,22399,24517,25541,25456,25327,25219,25179,25196,25449
2015-11-14,25733,25880,26566,28476,28384,27659,26783,25465,23874,22284,21410,20762,20295,20241,20315,21047,21760,22237,22699,22498,22528,22369,22293,22363
2015-11-15,22470,22773,23927,26295,26425,25801,25074,24011,22646,21395,20634,20173,19703,19496,19397,19811,20339,20923,21819,22274,22528,22061,22304,22357
2015-11-16,22239,22766,23779,26531,26961,26518,25731,24432,22667,21114,20337,19907,19666,19670,20449,22217,23997,25657,25644,25440,25254,24943,24692,24775
2015-11-17,25001,25443,26485,29441,29753,29297,28370,26705,24789,22983,21722,21212,20825,20823,21517,22972,25380,26390,26135,25750,25649,25481,25339,25551
2015-11-18,25701,25707,26724,29165,29401,28898,28010,26319,24404,22632,21611,20943,20582,20526,21146,22890,25025,26109,25919,25734,25680,25655,25615,25830
2015-11-19,25881,26077,26811,28948,29239,28699,27709,26153,24250,22507,21382,20714,20304,20216,20811,22358,24627,25684,25873,25808,25775,25791,26231,26460
2015-11-20,26493,26731,27306,29296,29144,28483,27504,26032,24099,22427,21432,20697,20251,20494,21071,22319,24457,25243,25377,25532,25770,25926,26100,26499
2015-11-21,26874,26970,27197,28869,28516,27707,26760,25612,24126,22548,21514,20917,20508,20275,20359,20861,21565,22117,22725,23268,23613,23725,23850,24030
2015-11-22,24340,24569,24995,27040,26790,26105,25318,24161,22964,21667,20550,19762,19294,19293,19356,19799,20312,20926,21613,22147,22457,22417,22602,22978
2015-11-23,23421,23673,24337,26756,26846,26389,25701,24457,22974,21570,20657,19986,19640,19712,20285,21664,23461,24342,25192,25704,26029,26107,26145,26328
2015-11-24,26517,26374,27157,29299,29125,28447,27483,26243,24572,22972,21711,20982,20592,20495,21081,22369,23978,25061,25539,25859,26086,26360,26093,25984
2015-11-25,26092,26064,26946,29166,29151,28914,28184,26832,25026,23230,22005,21565,21243,21113,21655,22581,24029,24894,25593,25703,25970,25765,25587,25450
2015-11-26,25281,25403,26413,28634,28624,28665,28115,27018,25116,23263,21954,21189,20759,20469,20560,20922,21544,21994,22538,22847,23140,22749,22571,22428
2015-11-27,22325,22454,22869,24293,24151,23922,23419,22987,22341,21679,20936,20265,19843,19799,20187,21024,22033,22156,22455,22482,22683,22480,22250,22287
2015-11-28,22355,22482,23966,26480,26701,26367,25851,24993,23877,22570,21644,20908,20421,20237,20471,21170,22020,22491,22879,22919,22734,22384,22094,22028
2015-11-29,22173,22691,24084,26565,26772,26538,26105,25197,23931,22609,21551,20739,20249,20059,20515,21000,21641,21995,22328,22263,22111,21874,21389,21661
2015-11-30,22061,22538,23957,27143,27687,27540,26892,25551,23827,22210,21483,21038,20540,20587,21418,23291,26067,27406,27437,27303,27136,26817,26583,26502
2015-12-01,26471,26625,27704,30284,30589,30159,29328,27735,25658,23701,22508,21794,21396,21423,22157,23920,26673,27802,27326,26812,26438,25973,25707,25802
2015-12-02,25882,26149,27267,30017,30298,29904,29096,27575,25472,23477,22414,21642,21212,21188,21860,23632,26303,27414,27305,27102,26829,26489,26382,26539
2015-12-03,26652,26690,27307,29835,29978,29449,28655,27232,25320,23344,22334,21522,20995,20746,21303,23089,25667,26971,27117,27089,26978,27008,26976,27114
2015-12-04,27128,26864,27627,29998,30006,29435,28556,27262,25334,23563,22497,21610,20923,20878,21384,23072,25703,26970,27111,26958,27037,26730,26436,26462
2015-12-05,26515,26485,27060,29285,29227,28650,28129,27362,25959,24360,22575,21840,21448,21252,21447,21924,22903,23469,24113,24583,24467,23994,23714,23643
2015-12-06,23741,23965,25142,27587,27610,27243,26667,25837,24513,22964,21811,20923,20348,20123,20131,20507,21160,21629,22509,22988,23191,23063,22986,22904
2015-12-07,23206,23515,24717,27643,28037,27694,27033,25865,24077,22272,20985,20265,19945,20001,20702,22467,25115,26527,26713,26722,26710,26618,26534,26588
2015-12-08,26663,26735,27615,30311,30343,29759,28843,27418,25358,23172,21925,21144,20724,20671,21325,22925,25345,26432,26726,26977,26877,26917,27002,27269
2015-12-09,27362,27265,28139,30524,30445,29835,29007,27517,25337,23130,21939,21241,20807,20730,21007,22465,24864,26224,26469,26652,26836,26748,26743,26877
2015-12-10,26819,26875,28062,30512,30468,29864,28978,27385,25214,23055,21983,21293,20597,20716,21375,22775,25364,26662,26708,26871,26745,26644,26343,26357
2015-12-11,26421,26568,27841,30346,30223,29729,28747,27215,25228,23226,21983,21219,21056,21086,21353,22707,24962,26322,26479,26452,26209,26077,25544,25365
2015-12-12,25101,25147,26669,29481,29437,28920,28212,27084,25607,23988,22687,21600,21022,20835,21178,22065,23099,23757,23914,23956,24026,23804,23303,22955
2015-12-13,22797,23144,24480,27460,27618,27180,26709,25751,24509,23144,21949,21278,20715,20432,20551,20975,21845,22344,23157,24008,24245,23643,23471,23200
2015-12-14,23640,24152,25436,27967,28566,28374,27735,26352,24714,23101,22347,21814,21474,21524,22239,23616,26063,27569,27483,27073,26644,26121,25561,25316
2015-12-15,25419,26058,27934,31072,31671,31399,30609,28979,27235,25155,23554,22673,22310,22297,22946,24577,27555,29168,28459,27833,27327,26729,26277,26160
2015-12-16,26174,26472,27886,31171,31680,31649,31078,29459,27290,25348,24168,23490,23276,23341,24054,25541,28056,29213,28809,27946,27449,26855,26437,26251
2015-12-17,26334,26562,27749,31036,31645,31380,30850,29301,27095,25027,23741,23280,22995,23036,23687,25039,27638,28846,28608,28224,27622,27005,26488,26297
2015-12-18,26311,26110,27305,30302,30709,30334,29736,28373,26469,24441,23361,22669,22224,22239,22714,23983,26428,27687,27520,27211,26717,26233,25879,25925
2015-12-19,25976,25979,26862,29579,29627,29087,28388,27364,26013,24237,22713,21854,21244,21022,21214,21957,23049,23755,24490,24678,24273,23991,23775,23778
2015-12-20,23537,23787,25198,28016,28172,27561,26886,25931,24587,23207,22215,21497,20862,20698,20802,21312,21934,23014,23443,23920,24008,23823,23827,23820
2015-12-21,23664,23633,25003,27921,28411,28268,27715,26484,24897,23237,21729,20904,20523,20424,21170,22597,24611,26038,27022,27492,27455,27307,27251,27262
2015-12-22,26965,26606,27949,30380,30515,29956,29034,27636,25718,23809,22194,21417,21374,21005,21118,22625,24580,25753,26755,27312,27486,27247,26900,26889
