date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-12-03,81783,82202,81396,79908,76819,72741,69055,66933,65808,65397,65892,67420,72208,78845,81062,80168,78877,77724,76340,75178,74359,73727,73796,76586
2015-12-04,81010,82153,81862,80843,78047,74061,70773,68632,67388,66953,67427,69195,73894,80312,82411,81192,79572,77777,75971,74251,73166,71903,71449,73927
2015-12-05,78114,78426,77873,76825,74911,71642,68610,66357,64968,64375,64413,65557,67622,70397,72478,73945,73720,72212,70229,68668,67167,66173,65948,69124
2015-12-06,73434,73938,73588,72701,70936,68612,66042,63965,62554,61932,61871,62609,63407,65279,67138,68598,68572,67582,66916,66357,65784,65429,66232,69755
2015-12-07,74151,74742,74421,73019,70272,66762,63652,61829,60871,60678,61387,63400,68527,75550,78208,77936,77394,76624,75658,74948,74560,73762,73918,76575
2015-12-08,80285,80896,79959,78115,75179,70626,66990,64757,63976,63559,63635,65241,70004,76730,79033,78025,76842,75744,74486,73550,73178,72618,72442,74983
2015-12-09,78622,78974,78222,76582,73425,68728,65132,62756,61380,60784,60944,62432,67132,73787,75647,74930,74460,73751,72981,72487,72017,71453,71393,73973
2015-12-10,77859,78265,77250,75672,72576,68095,64335,62638,61534,60854,60626,61610,66231,72680,74878,74395,74112,73708,73282,72955,72824,72179,72206,74375
2015-12-11,78032,78203,77255,75590,72346,67962,64219,62012,60874,60023,59862,60942,65330,71183,73593,73619,73840,73732,73599,73391,73256,72614,72387,74516
2015-12-12,76679,76000,74342,72696,70055,66146,62116,59170,57172,56007,55637,56238,57934,60386,62862,65055,66903,67678,67774,67343,66930,66464,66712,69062
2015-12-13,72023,71542,70267,68839,66706,63479,60935,58289,56378,55418,54918,54675,55172,57144,59534,61914,64024,65245,66010,66447,66430,66174,66903,70131
2015-12-14,73256,73239,72317,70284,67276,63838,60391,58130,56746,56239,56638,58475,63054,70071,73534,73724,73936,74149,74161,74032,74082,73701,73961,76326
2015-12-15,79723,80132,79130,77340,74191,69756,65744,63061,61667,61053,61494,63546,67836,74560,77025,76331,76011,75570,74980,74772,74464,74052,74265,76725
2015-12-16,79847,80352,79492,77573,74385,70203,66190,63789,62285,61597,61656,62854,66919,73125,75637,75307,75241,75255,75010,74570,74618,74486,74322,76682
2015-12-17,80402,80999,80245,78906,75767,71609,67943,65543,64242,63805,64086,65644,70073,76761,79914,79814,79430,78882,78119,77384,77110,76749,77059,79738
2015-12-18,83276,84079,83520,82591,79792,75881,72108,69428,68086,67504,67893,69843,74242,80638,83711,83276,82324,81265,79727,78201,77451,76614,76555,79252
2015-12-19,83496,83782,83093,82110,80227,77112,73718,71230,69639,68978,69073,70189,71923,74820,77480,78801,78400,76838,74695,72537,70762,69685,69798,72653
2015-12-20,77418,78214,78001,77308,75639,72678,69938,67466,66328,65529,65314,65980,66722,68627,70513,71961,72081,70686,69371,68557,67507,67022,67677,71161
